Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
95,"DW Kim. KY Lee. D Lee. KH Lee","A kernel-based subtractive clustering method",2005,"Pattern Recognition Letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167865504002831","https://scholar.google.com/scholar?cites=6599776475375547814&as_sdt=5,33&sciodt=0,33&hl=en&num=20",969,"2017-06-15","","","","",0,0,0,0,95
94,"L Jing. MK Ng. J Xu. JZ Huang","Subspace clustering of text documents with feature weighting k-means algorithm",2005,"… on Knowledge Discovery and Data Mining","Springer","http://link.springer.com/chapter/10.1007/11430919_94","https://scholar.google.com/scholar?cites=16678195826794854486&as_sdt=5,33&sciodt=0,33&hl=en&num=20",193,"2017-06-15","","","","",0,0,0,0,94
94,"J Hartingan. M Wang","A K-means clustering algorithm",1979,"Applied statistics","","","https://scholar.google.com/scholar?cites=2588441606554558106&as_sdt=5,33&sciodt=0,33&hl=en&num=20",201,"2017-06-15","CITATION","","","",0,0,0,0,94
94,"RJ Kuo. YL An. HS Wang. WJ Chung","Integration of self-organizing feature maps neural network and genetic K-means algorithm for market segmentation",2006,"Expert systems with applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417405001594","https://scholar.google.com/scholar?cites=6237712814775146056&as_sdt=5,33&sciodt=0,33&hl=en&num=20",637,"2017-06-15","","","","",0,0,0,0,94
93,"S Tatiraju. A Mehta","Image Segmentation using k-means clustering. EM and Normalized Cuts",2008,"University Of California Irvine","dca.fee.unicamp.br","http://www.dca.fee.unicamp.br/~leopini/DISCIPLINAS/IA369T-22014/Seminarios-entregues/Grupos-BigData/BigData-Gr-LuisPattam-paperdeapoio-3.pdf","https://scholar.google.com/scholar?cites=9708648489225629906&as_sdt=5,33&sciodt=0,33&hl=en&num=20",94,"2017-06-15","PDF","","","",0,0,0,0,93
93,"A Fred. A Jain","Evidence accumulation clustering based on the k-means algorithm",2002,"Structural. syntactic. and statistical pattern recognition","Springer","http://www.springerlink.com/index/D3VD4MN43U934T04.pdf","https://scholar.google.com/scholar?cites=7693580053440567383&as_sdt=5,33&sciodt=0,33&hl=en&num=20",225,"2017-06-15","","","","",0,0,0,0,93
93,"F Moosmann. W Triggs. F Jurie","Randomized clustering forests for building fast and discriminative visual vocabularies",2006,"","","","https://scholar.google.com/scholar?cites=11666448233413071098&as_sdt=5,33&sciodt=0,33&hl=en&num=20",954,"2017-06-15","CITATION","","","",0,0,0,0,93
91,"C Zhang. S Xia","K-means clustering algorithm with improved initial center",2009,"Knowledge Discovery and Data Mining. 2009. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4772054/","https://scholar.google.com/scholar?cites=13314505415190546617&as_sdt=5,33&sciodt=0,33&hl=en&num=20",85,"2017-06-15","","","","",0,0,0,0,91
91,"D Li. J Deogun. W Spaulding. B Shuart","Towards missing data imputation: a study of fuzzy k-means clustering method",2004,"International Conference on …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-25929-9_70","https://scholar.google.com/scholar?cites=3207171618127049291&as_sdt=5,33&sciodt=0,33&hl=en&num=20",92,"2017-06-15","","","","",0,0,0,0,91
90,"S Park. JJ Lee. CB Yun. DJ Inman","Electro-mechanical impedance-based wireless structural health monitoring using PCA-data compression and k-means clustering algorithms",2008,"Journal of Intelligent Material …","jim.sagepub.com","http://jim.sagepub.com/content/19/4/509","https://scholar.google.com/scholar?cites=13627696640944851090&as_sdt=5,33&sciodt=0,33&hl=en&num=20",153,"2017-06-15","","","","",0,0,0,0,90
90,"PS Bishnu. V Bhattacherjee","Software fault prediction using quad tree-based k-means clustering algorithm",2012,"IEEE Transactions on knowledge …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5963674/","https://scholar.google.com/scholar?cites=8055777361113571933&as_sdt=5,33&sciodt=0,33&hl=en&num=20",157,"2017-06-15","","","","",0,0,0,0,90
90,"M Eisenhardt. W Müller. A Henrich","Classifying Documents by Distributed P2P Clustering.",2003,"GI Jahrestagung (2)","uni-bamberg.de","https://www.uni-bamberg.de/fileadmin/uni/fakultaeten/wiai_lehrstuehle/medieninformatik/Dateien/Publikationen/2003/eisenhardt2003classifying_c.pdf","https://scholar.google.com/scholar?cites=5679861368647564930&as_sdt=5,33&sciodt=0,33&hl=en&num=20",748,"2017-06-15","PDF","","","",0,0,0,0,90
89,"H Wang. M Song","Ckmeans. 1d. dp: optimal k-means clustering in one dimension by dynamic programming",2011,"The R journal","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5148156/","https://scholar.google.com/scholar?cites=17054783428742371462&as_sdt=5,33&sciodt=0,33&hl=en&num=20",125,"2017-06-15","HTML","","","",0,0,0,0,89
89,"U Fayyad. PS Bradley. C Reina","Scalable system for K-means clustering of large databases",2000,"US Patent 6,012,058","Google Patents","https://www.google.com/patents/US6012058","https://scholar.google.com/scholar?cites=828980372550189468&as_sdt=5,33&sciodt=0,33&hl=en&num=20",185,"2017-06-15","","","","",0,0,0,0,89
89,"K Wang. B Wang. L Peng","CVAP: validation for cluster analyses",2009,"Data Science Journal","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/dsj/8/0/8_007-020/_article/-char/ja/","https://scholar.google.com/scholar?cites=574002716992974601&as_sdt=5,33&sciodt=0,33&hl=en&num=20",418,"2017-06-15","","","","",0,0,0,0,89
89,"KY Yeung. WL Ruzzo","… adjusted rand index and clustering algorithms. supplement to the paper an empirical study on principal component analysis for clustering gene expression data",2001,"Bioinformatics","faculty.washington.edu","http://faculty.washington.edu/kayee/pca/supp.pdf","https://scholar.google.com/scholar?cites=9872768074022597748&as_sdt=5,33&sciodt=0,33&hl=en&num=20",482,"2017-06-15","PDF","","","",0,0,0,0,89
88,"J Jorda. AV Kajava","T-REKS: identification of Tandem REpeats in sequences with a K-meanS based algorithm",2009,"Bioinformatics","Oxford Univ Press","http://bioinformatics.oxfordjournals.org/content/25/20/2632.short","https://scholar.google.com/scholar?cites=208721574341442296&as_sdt=5,33&sciodt=0,33&hl=en&num=20",724,"2017-06-15","","","","",0,0,0,0,88
88,"NR Pal. JC Bezdek. RJ Hathaway","Sequential competitive learning and the fuzzy c-means clustering algorithms",1996,"Neural Networks","Elsevier","http://www.sciencedirect.com/science/article/pii/0893608095000941","https://scholar.google.com/scholar?cites=1610665660502279864&as_sdt=5,33&sciodt=0,33&hl=en&num=20",830,"2017-06-15","","","","",0,0,0,0,88
87,"C Rosenberger. K Chehdi","Unsupervised clustering method with optimal estimation of the number of clusters: Application to image segmentation",2000,"Pattern Recognition. 2000. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/905473/","https://scholar.google.com/scholar?cites=15950867836225907468&as_sdt=5,33&sciodt=0,33&hl=en&num=20",409,"2017-06-15","","","","",0,0,0,0,87
87,"PJF Groenen. K Jajuga","Fuzzy clustering with squared Minkowski distances",2001,"Fuzzy Sets and Systems","Elsevier","http://www.sciencedirect.com/science/article/pii/S0165011498004035","https://scholar.google.com/scholar?cites=10703992598087653177&as_sdt=5,33&sciodt=0,33&hl=en&num=20",588,"2017-06-15","","","","",0,0,0,0,87
87,"O Verevka. JW Buchanan","The Local K-means Algorithm for Colour Image Quantization",1996,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/1035/cb84c6dd3ca12f234b877c6621043fcf39e2.pdf","https://scholar.google.com/scholar?cites=1597706437846515312&as_sdt=5,33&sciodt=0,33&hl=en&num=20",935,"2017-06-15","BOOK","","","",0,0,0,0,87
87,"M Yin. Y Hu. F Yang. X Li. W Gu","A novel hybrid K-harmonic means and gravitational search algorithm approach for clustering",2011,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417411000388","https://scholar.google.com/scholar?cites=11262828434781707611&as_sdt=5,33&sciodt=0,33&hl=en&num=20",968,"2017-06-15","","","","",0,0,0,0,87
86,"L Song. A Smola. A Gretton. KM Borgwardt","A dependence maximization view of clustering",2007,"Proceedings of the 24th …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1273599","https://scholar.google.com/scholar?cites=15666868881276612161&as_sdt=5,33&sciodt=0,33&hl=en&num=20",858,"2017-06-15","","","","",0,0,0,0,86
85,"S Yu. L Tranchevent. X Liu. W Glanzel…","Optimized data fusion for kernel k-means clustering",2012,"… on Pattern Analysis …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6109278/","https://scholar.google.com/scholar?cites=9662452301756389595&as_sdt=5,33&sciodt=0,33&hl=en&num=20",107,"2017-06-15","","","","",0,0,0,0,85
85,"G De Soete. JD Carroll","K-means clustering in a low-dimensional Euclidean space",1994,"New approaches in classification and data …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-51175-2_24","https://scholar.google.com/scholar?cites=8612008280225191318&as_sdt=5,33&sciodt=0,33&hl=en&num=20",121,"2017-06-15","","","","",0,0,0,0,85
84,"K Teknomo","K-Means clustering tutorials",2006,"Medicine","sigitwidiyanto.staff.gunadarma.ac.id","http://sigitwidiyanto.staff.gunadarma.ac.id/Downloads/files/38034/M8-Note-kMeans.pdf","https://scholar.google.com/scholar?cites=13375058372250406595&as_sdt=5,33&sciodt=0,33&hl=en&num=20",79,"2017-06-15","PDF","","","",0,0,0,0,84
84,"CT Yiakopoulos. KC Gryllias. IA Antoniadis","Rolling element bearing fault detection in industrial environments based on a K-means clustering approach",2011,"Expert Systems with …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417410008791","https://scholar.google.com/scholar?cites=655302711365703878&as_sdt=5,33&sciodt=0,33&hl=en&num=20",104,"2017-06-15","","","","",0,0,0,0,84
84,"A Rakhlin. A Caponnetto","Stability of k-means clustering",2007,"Advances in neural information …","papers.nips.cc","https://papers.nips.cc/paper/3116-stability-of-k-means-clustering.pdf","https://scholar.google.com/scholar?cites=10749155194455994731&as_sdt=5,33&sciodt=0,33&hl=en&num=20",138,"2017-06-15","PDF","","","",0,0,0,0,84
84,"CY Chiu. YF Chen. IT Kuo. HC Ku","An intelligent market segmentation system using k-means and particle swarm optimization",2009,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417408002212","https://scholar.google.com/scholar?cites=11264008547194598801&as_sdt=5,33&sciodt=0,33&hl=en&num=20",565,"2017-06-15","","","","",0,0,0,0,84
84,"M Zechner. M Granitzer","Accelerating k-means on the graphics processor via cuda",2009,"Intensive Applications and Services. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4976415/","https://scholar.google.com/scholar?cites=412559739904934990&as_sdt=5,33&sciodt=0,33&hl=en&num=20",722,"2017-06-15","","","","",0,0,0,0,84
83,"T Su. J Dy","A deterministic method for initializing k-means clustering",2004,"Tools with Artificial Intelligence. 2004. ICTAI 2004. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1374274/","https://scholar.google.com/scholar?cites=17737237614149100173&as_sdt=5,33&sciodt=0,33&hl=en&num=20",119,"2017-06-15","","","","",0,0,0,0,83
83,"B Hong-Tao. H Li-li. O Dan-tong…","K-means on commodity GPUs with CUDA",2009,"… . 2009 WRI World …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5170921/","https://scholar.google.com/scholar?cites=15715194331882333082&as_sdt=5,33&sciodt=0,33&hl=en&num=20",432,"2017-06-15","","","","",0,0,0,0,83
82,"MN Wu. CC Lin. CC Chang","Brain tumor detection using color-based k-means clustering segmentation",2007,"Intelligent Information Hiding and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4457697/","https://scholar.google.com/scholar?cites=13760420644555017156&as_sdt=5,33&sciodt=0,33&hl=en&num=20",116,"2017-06-15","","","","",0,0,0,0,82
82,"L Nanetti. L Cerliani. V Gazzola. R Renken. C Keysers","Group analyses of connectivity-based cortical parcellation using repeated k-means clustering",2009,"Neuroimage","Elsevier","http://www.sciencedirect.com/science/article/pii/S1053811909006260","https://scholar.google.com/scholar?cites=8799714780667719607&as_sdt=5,33&sciodt=0,33&hl=en&num=20",182,"2017-06-15","","","","",0,0,0,0,82
82,"M Luo. YF Ma. HJ Zhang","A spatial constrained k-means approach to image segmentation",2003,"… of the 2003 Joint Conference of the …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1292554/","https://scholar.google.com/scholar?cites=6725004970042494849&as_sdt=5,33&sciodt=0,33&hl=en&num=20",358,"2017-06-15","","","","",0,0,0,0,82
82,"HH Bock","Clustering methods: a history of k-means algorithms",2007,"Selected contributions in data analysis and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-73560-1_15","https://scholar.google.com/scholar?cites=10786119979696794449&as_sdt=5,33&sciodt=0,33&hl=en&num=20",392,"2017-06-15","","","","",0,0,0,0,82
82,"J Peng. Y Wei","Approximating k-means-type clustering via semidefinite programming",2007,"SIAM journal on optimization","SIAM","http://epubs.siam.org/doi/abs/10.1137/050641983","https://scholar.google.com/scholar?cites=9719776001859918646&as_sdt=5,33&sciodt=0,33&hl=en&num=20",453,"2017-06-15","","","","",0,0,0,0,82
82,"S Satapathy. A Naik","Data clustering based on teaching-learning-based optimization",2011,"Swarm. evolutionary. and memetic computing","Springer","http://www.springerlink.com/index/QX0U50158L7107P1.pdf","https://scholar.google.com/scholar?cites=15093419114031323007&as_sdt=5,33&sciodt=0,33&hl=en&num=20",857,"2017-06-15","","","","",0,0,0,0,82
82,"W Bin. Z Yi. L Shaohui…","CSIM: a document clustering algorithm based on swarm intelligence",2002,"… Computation. 2002. CEC' …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1006281/","https://scholar.google.com/scholar?cites=403059041066736994&as_sdt=5,33&sciodt=0,33&hl=en&num=20",941,"2017-06-15","","","","",0,0,0,0,82
81,"V Murthy. E Vamsidhar. JS Kumar…","Content based image retrieval using Hierarchical and K-means clustering techniques",2010,"International Journal …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/6a98/5992259de1666ca2f9a0aff9f509dc0423d7.pdf","https://scholar.google.com/scholar?cites=2808645744808319309&as_sdt=5,33&sciodt=0,33&hl=en&num=20",122,"2017-06-15","PDF","","","",0,0,0,0,81
81,"AP Muniyandi. R Rajeswari. R Rajaram","Network anomaly detection by cascading k-Means clustering and C4. 5 decision tree algorithm",2012,"Procedia Engineering","Elsevier","http://www.sciencedirect.com/science/article/pii/S1877705812008594","https://scholar.google.com/scholar?cites=9907811033028506723&as_sdt=5,33&sciodt=0,33&hl=en&num=20",124,"2017-06-15","HTML","","","",0,0,0,0,81
81,"C Boutsidis. A Zouzias. P Drineas","Random projections for $ k $-means clustering",2010,"Advances in Neural Information …","papers.nips.cc","http://papers.nips.cc/paper/3901-random-projections-for-k-means-clustering","https://scholar.google.com/scholar?cites=9841819099302225418&as_sdt=5,33&sciodt=0,33&hl=en&num=20",190,"2017-06-15","","","","",0,0,0,0,81
81,"M Jianliang. S Haikun. B Ling","The application on intrusion detection based on k-means cluster algorithm",2009,"Information Technology and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5231545/","https://scholar.google.com/scholar?cites=6975973474393041755&as_sdt=5,33&sciodt=0,33&hl=en&num=20",312,"2017-06-15","","","","",0,0,0,0,81
81,"J Selvakumar. A Lakshmi…","Brain tumor segmentation and its area calculation in brain MR images using K-mean clustering and Fuzzy C-mean algorithm",2012,"Advances in Engineering. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6215996/","https://scholar.google.com/scholar?cites=3519495239127106805&as_sdt=5,33&sciodt=0,33&hl=en&num=20",649,"2017-06-15","","","","",0,0,0,0,81
81,"B Zheng. SW Yoon. SS Lam","Breast cancer diagnosis based on feature extraction using a hybrid of K-means and support vector machine algorithms",2014,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417413006659","https://scholar.google.com/scholar?cites=11509503650375322010&as_sdt=5,33&sciodt=0,33&hl=en&num=20",729,"2017-06-15","","","","",0,0,0,0,81
81,"C Genolini. B Falissard","KmL: k-means for longitudinal data",2010,"Computational Statistics","Springer","http://www.springerlink.com/index/F7254081L1545100.pdf","https://scholar.google.com/scholar?cites=5202790629066436978&as_sdt=5,33&sciodt=0,33&hl=en&num=20",739,"2017-06-15","","","","",0,0,0,0,81
81,"DJ McRae","MIKCA-FORTRAN-IV ITERATIVE K-MEANS CLUSTER ANALYSIS PROGRAM",1971,"Behavioral Science","INT SOC SYSTEMS SCIENCE 428 …","","https://scholar.google.com/scholar?cites=14832433013080568334&as_sdt=5,33&sciodt=0,33&hl=en&num=20",845,"2017-06-15","CITATION","","","",0,0,0,0,81
80,"G Komarasamy. A Wahi","An optimized K-means clustering technique using bat algorithm",2012,"European Journal of Scientific Research","","","https://scholar.google.com/scholar?cites=16559317821934813043&as_sdt=5,33&sciodt=0,33&hl=en&num=20",127,"2017-06-15","CITATION","","","",0,0,0,0,80
80,"S Yang. Y Li. X Hu. R PAN","Optimization Study on k Value of K-means Algorithm",2006,"Systems Engineering-Theory & …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTOTAL-XTLL200602012.htm","https://scholar.google.com/scholar?cites=14741488864300500621&as_sdt=5,33&sciodt=0,33&hl=en&num=20",359,"2017-06-15","","","","",0,0,0,0,80
80,"GC Tseng","Penalized and weighted K-means for clustering with scattered objects and prior information in high-throughput biological data",2007,"Bioinformatics","Oxford Univ Press","http://bioinformatics.oxfordjournals.org/content/23/17/2247.short","https://scholar.google.com/scholar?cites=9582856849391465986&as_sdt=5,33&sciodt=0,33&hl=en&num=20",496,"2017-06-15","","","","",0,0,0,0,80
80,"AM Bagirov. J Ugon. D Webb","Fast modified global k-means algorithm for incremental cluster construction",2011,"Pattern recognition","Elsevier","http://www.sciencedirect.com/science/article/pii/S0031320310005029","https://scholar.google.com/scholar?cites=17138645231689372388&as_sdt=5,33&sciodt=0,33&hl=en&num=20",516,"2017-06-15","","","","",0,0,0,0,80
80,"B Yuan. GJ Klir. JF Swan-Stone","Evolutionary fuzzy c-means clustering algorithm",1995,"Fuzzy Systems. 1995. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/409988/","https://scholar.google.com/scholar?cites=6693908118047158857&as_sdt=5,33&sciodt=0,33&hl=en&num=20",809,"2017-06-15","","","","",0,0,0,0,80
79,"ZF Knops. JBA Maintz. MA Viergever. JPW Pluim","Normalized mutual information based registration using k-means clustering and shading correction",2006,"Medical image analysis","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841505000435","https://scholar.google.com/scholar?cites=6534075958926981552&as_sdt=5,33&sciodt=0,33&hl=en&num=20",172,"2017-06-15","","","","",0,0,0,0,79
79,"D Charalampidis","A modified k-means algorithm for circular invariant clustering",2005,"IEEE transactions on pattern analysis and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1524980/","https://scholar.google.com/scholar?cites=10973734336413933129&as_sdt=5,33&sciodt=0,33&hl=en&num=20",490,"2017-06-15","","","","",0,0,0,0,79
79,"M Meilă","The uniqueness of a good optimum for k-means",2006,"Proceedings of the 23rd international conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1143923","https://scholar.google.com/scholar?cites=5805470676335695872&as_sdt=5,33&sciodt=0,33&hl=en&num=20",504,"2017-06-15","","","","",0,0,0,0,79
78,"C Boutsidis. P Drineas. MW Mahoney","Unsupervised feature selection for the $ k $-means clustering problem",2009,"Advances in Neural …","papers.nips.cc","http://papers.nips.cc/paper/3724-unsupervised-feature-selection-for-the-k-means-clustering-problem","https://scholar.google.com/scholar?cites=2963672306798296156&as_sdt=5,33&sciodt=0,33&hl=en&num=20",178,"2017-06-15","","","","",0,0,0,0,78
78,"SS Singh. NC Chauhan","K-means v/s K-medoids: A Comparative Study",2011,"National Conference on Recent Trends in Engineering …","","","https://scholar.google.com/scholar?cites=15738351665456675688&as_sdt=5,33&sciodt=0,33&hl=en&num=20",523,"2017-06-15","CITATION","","","",0,0,0,0,78
78,"G Hamerly","Making k-means even faster",2010,"Proceedings of the 2010 SIAM international conference …","SIAM","http://epubs.siam.org/doi/abs/10.1137/1.9781611972801.12","https://scholar.google.com/scholar?cites=14418794853665171621&as_sdt=5,33&sciodt=0,33&hl=en&num=20",721,"2017-06-15","","","","",0,0,0,0,78
78,"B Zhang. M Hsu. U Dayal","K-harmonic means-a spatial clustering algorithm with boosting",2001,"Temporal. spatial. and spatio-temporal data …","Springer","http://www.springerlink.com/index/fe3d4vpr4q4vgldy.pdf","https://scholar.google.com/scholar?cites=12015447460943381384&as_sdt=5,33&sciodt=0,33&hl=en&num=20",949,"2017-06-15","","","","",0,0,0,0,78
77,"S Ben-David. D Pál. HU Simon","Stability of k-means clustering",2007,"International Conference on …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-72927-3_4","https://scholar.google.com/scholar?cites=14597087366952641343&as_sdt=5,33&sciodt=0,33&hl=en&num=20",170,"2017-06-15","","","","",0,0,0,0,77
77,"Y De Smet. LM Guzmán","Towards multicriteria clustering: An extension of the k-means algorithm",2004,"European Journal of Operational Research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0377221703004910","https://scholar.google.com/scholar?cites=6847493909742983751&as_sdt=5,33&sciodt=0,33&hl=en&num=20",495,"2017-06-15","","","","",0,0,0,0,77
77,"NMA Latiff. CC Tsimenidis…","Performance comparison of optimization algorithms for clustering in wireless sensor networks",2007,"Mobile Adhoc and Sensor …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4428638/","https://scholar.google.com/scholar?cites=6060941866048472010&as_sdt=5,33&sciodt=0,33&hl=en&num=20",925,"2017-06-15","","","","",0,0,0,0,77
77,"D Arthur. S Vassilvitskii","Worst-case and smoothed analysis of the ICP algorithm. with an application to the k-means method",2006,"… of Computer Science. 2006. FOCS'06. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4031352/","https://scholar.google.com/scholar?cites=12331770861627365388&as_sdt=5,33&sciodt=0,33&hl=en&num=20",960,"2017-06-15","","","","",0,0,0,0,77
76,"S Kalyani. KS Swarup","Particle swarm optimization based K-means clustering approach for security assessment in power systems",2011,"Expert systems with applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417411002922","https://scholar.google.com/scholar?cites=5194025541835225220&as_sdt=5,33&sciodt=0,33&hl=en&num=20",91,"2017-06-15","","","","",0,0,0,0,76
76,"Z Lv. Y Hu. H Zhong. J Wu. B Li. H Zhao","Parallel k-means clustering of remote sensing images based on mapreduce",2010,"International Conference on Web …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-16515-3_21","https://scholar.google.com/scholar?cites=6034576137632172988&as_sdt=5,33&sciodt=0,33&hl=en&num=20",151,"2017-06-15","","","","",0,0,0,0,76
76,"JZC Lai. TJ Huang. YC Liaw","A fast k-means clustering algorithm using cluster center displacement",2009,"Pattern Recognition","Elsevier","http://www.sciencedirect.com/science/article/pii/S0031320309000831","https://scholar.google.com/scholar?cites=2812496463083691563&as_sdt=5,33&sciodt=0,33&hl=en&num=20",180,"2017-06-15","","","","",0,0,0,0,76
76,"Y Li. K Zhao. X Chu. J Liu","Speeding up k-means algorithm by gpus",2010,"Computer and Information …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5578441/","https://scholar.google.com/scholar?cites=12240298617777652405&as_sdt=5,33&sciodt=0,33&hl=en&num=20",421,"2017-06-15","","","","",0,0,0,0,76
76,"L Jiang. W Yang","A modified fuzzy c-means algorithm for segmentation of magnetic resonance images",2003,"… VIIth digital image computing: Techniques and …","books.google.com","https://books.google.com/books?hl=en&lr=&id=oz-Sinxlj08C&oi=fnd&pg=PT290&dq=k-means+clustering&ots=yYAxKCoQpZ&sig=twd_zTAj3UnxwQyDGW6K7XUTPog","https://scholar.google.com/scholar?cites=12568509943635095667&as_sdt=5,33&sciodt=0,33&hl=en&num=20",742,"2017-06-15","","","","",0,0,0,0,76
76,"ME Celebi","Improving the performance of k-means for color quantization",2011,"Image and Vision Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S0262885610001411","https://scholar.google.com/scholar?cites=1259662810937193357&as_sdt=5,33&sciodt=0,33&hl=en&num=20",865,"2017-06-15","","","","",0,0,0,0,76
76,"RR Curtin. JR Cline. NP Slagle. WB March…","MLPACK: A scalable C++ machine learning library",2013,"Journal of Machine …","jmlr.org","http://www.jmlr.org/papers/v14/curtin13a.html","https://scholar.google.com/scholar?cites=17794023163287158191&as_sdt=5,33&sciodt=0,33&hl=en&num=20",880,"2017-06-15","","","","",0,0,0,0,76
75,"S Güneş. K Polat. Ş Yosunkaya","Efficient sleep stage recognition system based on EEG signal using k-means clustering based feature weighting",2010,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S095741741000343X","https://scholar.google.com/scholar?cites=16904019952438458308&as_sdt=5,33&sciodt=0,33&hl=en&num=20",115,"2017-06-15","","","","",0,0,0,0,75
75,"H Zhou. Y Liu","Accurate integration of multi-view range images using k-means clustering",2008,"Pattern Recognition","Elsevier","http://www.sciencedirect.com/science/article/pii/S0031320307002695","https://scholar.google.com/scholar?cites=13732574939919146613&as_sdt=5,33&sciodt=0,33&hl=en&num=20",207,"2017-06-15","","","","",0,0,0,0,75
75,"A Ahmadyfard. H Modares","Combining PSO and k-means to enhance data clustering",2008,"Telecommunications. 2008. IST …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4651388/","https://scholar.google.com/scholar?cites=2395020045131310374&as_sdt=5,33&sciodt=0,33&hl=en&num=20",389,"2017-06-15","","","","",0,0,0,0,75
75,"M Erisoglu. N Calis. S Sakallioglu","A new algorithm for initial cluster centers in k-means algorithm",2011,"Pattern Recognition Letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167865511002248","https://scholar.google.com/scholar?cites=16836078309660432335&as_sdt=5,33&sciodt=0,33&hl=en&num=20",611,"2017-06-15","","","","",0,0,0,0,75
75,"CC Lo. SJ Wang","Video segmentation using a histogram-based fuzzy c-means clustering algorithm",2001,"Computer Standards & Interfaces","Elsevier","http://www.sciencedirect.com/science/article/pii/S092054890100085X","https://scholar.google.com/scholar?cites=15449123610723730361&as_sdt=5,33&sciodt=0,33&hl=en&num=20",820,"2017-06-15","","","","",0,0,0,0,75
75,"SR Nanda. B Mahanty. MK Tiwari","Clustering Indian stock market data for portfolio management",2010,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417410005300","https://scholar.google.com/scholar?cites=14550583541178403415&as_sdt=5,33&sciodt=0,33&hl=en&num=20",891,"2017-06-15","","","","",0,0,0,0,75
74,"M Singh. P Patel. D Khosla…","Segmentation of functional MRI by K-means clustering",1996,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/507264/","https://scholar.google.com/scholar?cites=1071184509517010589&as_sdt=5,33&sciodt=0,33&hl=en&num=20",163,"2017-06-15","","","","",0,0,0,0,74
74,"MC Chiang. CW Tsai. CS Yang","A time-efficient pattern reduction algorithm for k-means clustering",2011,"Information Sciences","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020025510005074","https://scholar.google.com/scholar?cites=18274433942499243374&as_sdt=5,33&sciodt=0,33&hl=en&num=20",206,"2017-06-15","","","","",0,0,0,0,74
